TimeWindow,User,02_A,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,F1EBX_Cat,F2EBS_Cat,F3EBS_Cat,F4EBX_Cat
v9,p08,1,0.38119904,0.3,0.41857102,0.34700694,0.2,0.7,0.4,0.4,0.54868881,0.49489385,0.6,0.6,0.61025737,0.57497591,0.5970303,0.72538335,0.8,0.8,0.7,0.58006418,0.8,0.72640511,0.7,0.59469951,0.7,0.7,0.69643146,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.65 - 0.72)
v9,p08,1,0.37757893,0.3,0.44027529,0.34162277,0.2,0.7,0.4,0.4,0.6,0.49771233,0.6,0.6,0.60883947,0.57156513,0.60058132,0.73152122,0.8,0.8,0.7,0.58264426,0.8,0.72887409,0.7,0.59125789,0.7,0.7,0.68520976,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.65 - 0.72)
v9,p08,1,0.37292337,0.26155723,0.46758004,0.4,0.2,0.7,0.4,0.4,0.546961,0.5,0.6,0.6,0.60946524,0.54392872,0.57817829,0.71129708,0.8,0.8,0.7,0.57821786,0.8,0.72551417,0.7,0.60957019,0.7,0.7,0.66573722,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.65 - 0.72)
v9,p08,1,0.39601187,0.2872544,0.56196942,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.53884842,0.67287471,0.8,0.8,0.7,0.56611488,0.8,0.70900482,0.7,0.61912315,0.7,0.7,0.63564815,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.37500735,0.34326738,0.53898561,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.64263338,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6124988,0.7,0.7,0.61155299,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.3664832,0.32345272,0.46554685,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.62948598,0.7,0.7,0.59254192,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.26048255,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.63518886,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.27250698,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.65353979,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.66277074,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.66393751,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.66644894,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.67363655,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.68238296,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.69560418,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.70236861,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.33977121,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.72725568,0.7,0.7,0.71144111,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.36920199,0.3,0.4,0.40628762,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.73680794,0.7,0.7,0.71478364,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.36974175,0.3,0.4,0.40363771,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.73461018,0.7,0.7,0.71879325,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4001932,0.3,0.46036169,0.40371483,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.7342601,0.7,0.7,0.72614615,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.37927775,0.3,0.42763863,0.39447511,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.72620575,0.7,0.7,0.72525071,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.35762363,0.3,0.44873227,0.35222949,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.70827036,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.32588899,0.3,0.41307513,0.4,0.2,0.7,0.4,0.4,0.6,0.49513918,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.70673326,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.41148653,0.33984005,0.50848449,0.40678227,0.2,0.7,0.4,0.4,0.6,0.49879483,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.69546349,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.3671866,0.3,0.51382945,0.33962577,0.2,0.7,0.4,0.4,0.6,0.49364197,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.68748874,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.43696293,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.67865075,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.35471073,0.44232141,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.66917749,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.32393671,0.39176168,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.66161428,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.34649366,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.65490006,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.42810261,0.3,0.4,0.46857441,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.64583206,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.36092057,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.64950487,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.41724391,0.36116203,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.64190198,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.42019871,0.35902625,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.64703329,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.45001042,0.36839424,0.4,0.4,0.22124895,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.64571477,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.37200591,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.64389047,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.37278237,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.62630276,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.27222836,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.61236295,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.35697265,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4731755,0.32854719,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.32738552,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.33405597,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.32044103,0.37687723,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.32089524,0.45218223,0.4,0.27391406,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4238575,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.67142301,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.69123947,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.35162158,0.4,0.4598626,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.69472103,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.63139765,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.68467678,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.65105658,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.67836498,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.66692898,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.67314557,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.67255388,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.68117801,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.59966177,0.6,0.6,0.67401704,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.67695388,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.65236537,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.65202458,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.35510405,0.52082779,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.63329191,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.29979053,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.64926505,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.33763546,0.53264248,0.48425696,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.64307189,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.30959503,0.4329697,0.44870584,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.29986338,0.44450803,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.29401866,0.4342064,0.47124462,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.32224376,0.4,0.45667896,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.37705015,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.41729938,0.49749715,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.37200167,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.36420895,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.30243799,0.4,0.45884404,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.29144669,0.4,0.48851039,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.32866391,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.26879061,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.46680492,0.3,0.4,0.45720855,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.45155573,0.3,0.49168921,0.35343929,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.36918136,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.3,0.4,0.36898611,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.5911587,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.25752405,0.4,0.34685478,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59248877,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.25042332,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60063852,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.2572713,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60501168,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.4,0.24895559,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60054484,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.47107399,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
v9,p08,1,0.45152926,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,(0.65 - 0.72),(0.65 - 0.72),(0.57 - 0.64),(0.57 - 0.64)
