TimeWindow,User,04_M,Veloc,Acele,Des_x,Des_y,Des_z,Presn,VelPr,AcePr,F5EEX,F6EES,F8EIX,F7EIS,F9EEX,F10ES,F11EX,F12ES,F13EV,F14EV,F17MS,F18MX,F15MS,F16MX,F19MH,F20MH,F1EBX,F2EBS,F4EBX,F3EBS,F1EBX_Cat,F2EBS_Cat,F3EBS_Cat,F4EBX_Cat,F5EEX_Cat,F6EES_Cat,F8EIX_Cat,F7EIS_Cat,F9EEX_Cat,F10ES_Cat,F11EX_Cat,F12ES_Cat,F13EV_Cat,F14EV_Cat,F15MS_Cat,F16MX_Cat,F17MH_Cat,F18MH_Cat,F19MH_Cat,F20MH_Cat
v5,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.58426147,0.8,0.7,0.7,0.72333725,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.73 - 0.80)
v5,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.58057591,0.8,0.7,0.7,0.71521469,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72)
v5,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.7167275,0.7,0.7,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72)
v7,p08,1,0.3468122,0.3,0.38080365,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.73534512,0.7,0.7,0.6,0.7,0.78823076,0.6,0.6,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.37354175,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.74900854,0.7,0.7,0.6,0.7,0.80644899,0.59765493,0.6,(0.69 - 0.73),(0.80 - 0.85),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.35818699,0.3,0.4,0.4,0.20820119,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75433488,0.7,0.7,0.6,0.7,0.81402132,0.62032121,0.6,(0.69 - 0.73),(0.80 - 0.85),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.33494227,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75663875,0.7,0.7,0.6,0.7,0.80852689,0.64271754,0.6,(0.69 - 0.73),(0.80 - 0.85),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.76292364,0.7,0.7,0.6,0.7,0.77074191,0.6262619,0.6,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.38114898,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75220087,0.7,0.7,0.6,0.7,0.74960218,0.63840308,0.6,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.32028316,0.3,0.4,0.38377321,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.73538178,0.7,0.7,0.6,0.7,0.74145035,0.61186454,0.6,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.33768179,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.73357281,0.7,0.7,0.6,0.7,0.71669792,0.59089271,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.57051077,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.72778108,0.7,0.7,0.6,0.7,0.70834007,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.59089652,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.739322,0.7,0.7,0.6,0.7,0.72286134,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.61143215,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75023529,0.7,0.7,0.6,0.7,0.72987568,0.6,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.61042412,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.74436967,0.7,0.7,0.6,0.7,0.73371669,0.60250539,0.6,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.61989304,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75124201,0.7,0.7,0.6,0.7,0.73547147,0.61815998,0.6,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6371925,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.76024703,0.7,0.7,0.6,0.7,0.75275558,0.63318058,0.57079031,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.64709251,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.76724061,0.7,0.7,0.6,0.7,0.74104317,0.6481584,0.58042406,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.65 - 0.72),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.63261345,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75840358,0.7,0.7,0.6,0.7,0.73793258,0.65279053,0.58412487,(0.69 - 0.73),(0.74 - 0.79),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.61204153,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.75367468,0.7,0.7,0.6,0.7,0.70438621,0.65372817,0.56207349,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.73398795,0.7,0.7,0.6,0.7,0.7,0.64444402,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.63329973,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.60265392,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.59637868,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.59981542,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.21269849,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.62483167,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2125132,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.63853649,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.19127015,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.6393694,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.5985426,0.7,0.7,0.61435875,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60710182,0.7,0.7,0.6231067,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60715368,0.7,0.7,0.62806562,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.60147355,0.7,0.7,0.62769135,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.63 - 0.68),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.59356138,0.7,0.7,0.6070013,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.60302309,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.59814373,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.61689319,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.61821461,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.3,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.60415467,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
v7,p08,1,0.4,0.25678229,0.4,0.4,0.2,0.7,0.4,0.4,0.6,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.8,0.8,0.7,0.6,0.8,0.7,0.7,0.6,0.7,0.7,0.5902873,0.6,(0.69 - 0.73),(0.69 - 0.73),(0.56 - 0.62),(0.56 - 0.62),(0.58 - 0.64),(0.49 - 0.57),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.58 - 0.64),(0.65 - 0.72),(0.73 - 0.80),(0.73 - 0.80),(0.73 - 0.80),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.65 - 0.72),(0.56 - 0.64)
